Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Componente,Nombre evento,Descripción
"21 junio 2025, 2:59:45 PM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227180' for the user with id '1678' for the grade item with id '2376'.
"21 junio 2025, 2:59:45 PM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227177' for the user with id '1678' for the grade item with id '2377'.
"21 junio 2025, 2:59:45 PM",1071,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227179' for the user with id '1678' for the grade item with id '2048'.
"21 junio 2025, 2:58:52 PM",1071,1678,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1678' for the assignment with course module id '3460'.
"21 junio 2025, 2:58:51 PM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227228' for the user with id '1677' for the grade item with id '2042'.
"21 junio 2025, 2:58:51 PM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227224' for the user with id '1677' for the grade item with id '2375'.
"21 junio 2025, 2:58:51 PM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227222' for the user with id '1677' for the grade item with id '2376'.
"21 junio 2025, 2:58:51 PM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227223' for the user with id '1677' for the grade item with id '2377'.
"21 junio 2025, 2:58:51 PM",1071,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227233' for the user with id '1677' for the grade item with id '2048'.
"21 junio 2025, 2:57:13 PM",1071,1677,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1677' for the assignment with course module id '3460'.
"21 junio 2025, 2:57:12 PM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215758' for the user with id '1675' for the grade item with id '2042'.
"21 junio 2025, 2:57:12 PM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215754' for the user with id '1675' for the grade item with id '2375'.
"21 junio 2025, 2:57:12 PM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215752' for the user with id '1675' for the grade item with id '2376'.
"21 junio 2025, 2:57:12 PM",,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215753' for the user with id '1675' for the grade item with id '2377'.
"21 junio 2025, 2:57:12 PM",1071,1675,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '215886' for the user with id '1675' for the grade item with id '2048'.
"21 junio 2025, 2:56:11 PM",1071,1675,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1675' for the assignment with course module id '3460'.
"21 junio 2025, 2:56:10 PM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215771' for the user with id '1674' for the grade item with id '2042'.
"21 junio 2025, 2:56:10 PM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215767' for the user with id '1674' for the grade item with id '2375'.
"21 junio 2025, 2:56:10 PM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215765' for the user with id '1674' for the grade item with id '2376'.
"21 junio 2025, 2:56:10 PM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215766' for the user with id '1674' for the grade item with id '2377'.
"21 junio 2025, 2:56:10 PM",1071,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '215855' for the user with id '1674' for the grade item with id '2048'.
"21 junio 2025, 2:55:40 PM",1071,1674,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1674' for the assignment with course module id '3460'.
"21 junio 2025, 2:55:39 PM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227065' for the user with id '1665' for the grade item with id '2042'.
"21 junio 2025, 2:55:39 PM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227061' for the user with id '1665' for the grade item with id '2375'.
"21 junio 2025, 2:55:39 PM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227059' for the user with id '1665' for the grade item with id '2376'.
"21 junio 2025, 2:55:39 PM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227060' for the user with id '1665' for the grade item with id '2377'.
"21 junio 2025, 2:55:39 PM",1071,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227490' for the user with id '1665' for the grade item with id '2048'.
"21 junio 2025, 2:54:59 PM",1071,1665,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1665' for the assignment with course module id '3460'.
"21 junio 2025, 2:54:58 PM",,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215844' for the user with id '1662' for the grade item with id '2042'.
"21 junio 2025, 2:54:58 PM",,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215840' for the user with id '1662' for the grade item with id '2375'.
"21 junio 2025, 2:54:58 PM",,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215838' for the user with id '1662' for the grade item with id '2376'.
"21 junio 2025, 2:54:58 PM",,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215839' for the user with id '1662' for the grade item with id '2377'.
"21 junio 2025, 2:54:58 PM",1071,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216040' for the user with id '1662' for the grade item with id '2048'.
"21 junio 2025, 2:54:14 PM",1071,1662,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1662' for the assignment with course module id '3460'.
"21 junio 2025, 2:54:13 PM",1071,1660,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227112' for the user with id '1660' for the grade item with id '2048'.
"21 junio 2025, 2:52:07 PM",1071,1660,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1660' for the assignment with course module id '3460'.
"21 junio 2025, 2:52:06 PM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227138' for the user with id '1659' for the grade item with id '2042'.
"21 junio 2025, 2:52:06 PM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227134' for the user with id '1659' for the grade item with id '2375'.
"21 junio 2025, 2:52:06 PM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227132' for the user with id '1659' for the grade item with id '2376'.
"21 junio 2025, 2:52:06 PM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227129' for the user with id '1659' for the grade item with id '2377'.
"21 junio 2025, 2:52:06 PM",1071,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227131' for the user with id '1659' for the grade item with id '2048'.
"21 junio 2025, 2:50:14 PM",1071,1659,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1659' for the assignment with course module id '3460'.
"21 junio 2025, 2:50:13 PM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '212965' for the user with id '1653' for the grade item with id '2042'.
"21 junio 2025, 2:50:13 PM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215200' for the user with id '1653' for the grade item with id '2375'.
"21 junio 2025, 2:50:13 PM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215201' for the user with id '1653' for the grade item with id '2376'.
"21 junio 2025, 2:50:13 PM",,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215202' for the user with id '1653' for the grade item with id '2377'.
"21 junio 2025, 2:50:13 PM",1071,1653,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '212970' for the user with id '1653' for the grade item with id '2048'.
"21 junio 2025, 2:48:11 PM",1071,1653,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1653' for the assignment with course module id '3460'.
"21 junio 2025, 2:48:10 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227247' for the user with id '1190' for the grade item with id '2042'.
"21 junio 2025, 2:48:10 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227243' for the user with id '1190' for the grade item with id '2375'.
"21 junio 2025, 2:48:10 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227241' for the user with id '1190' for the grade item with id '2376'.
"21 junio 2025, 2:48:10 PM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227238' for the user with id '1190' for the grade item with id '2377'.
"21 junio 2025, 2:48:10 PM",1071,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227240' for the user with id '1190' for the grade item with id '2048'.
"21 junio 2025, 2:43:15 PM",1071,1190,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1190' for the assignment with course module id '3460'.
"21 junio 2025, 2:42:34 PM",1071,1657,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1657' for the assignment with course module id '3460'.
"21 junio 2025, 2:42:33 PM",1071,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '228200' for the user with id '1657' for the grade item with id '2048'.
"21 junio 2025, 2:42:24 PM",1071,1657,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1657' for the assignment with course module id '3460'.
"21 junio 2025, 2:42:17 PM",1071,1661,Tarea: M1S3: Gestión de inventarios con funciones y colecciones,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1661' for the assignment with course module id '3460'.
"21 junio 2025, 2:42:16 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226977' for the user with id '1661' for the grade item with id '2042'.
"21 junio 2025, 2:42:16 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226973' for the user with id '1661' for the grade item with id '2375'.
"21 junio 2025, 2:42:16 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226971' for the user with id '1661' for the grade item with id '2376'.
